GEO.id,GEO.id2,GEO.display-label,HD01_S001,HD02_S001,HD01_S026,HD02_S026,HD01_S051,HD02_S051,HD01_S076,HD02_S076,HD01_S077,HD02_S077,HD01_S078,HD02_S078
Id,Id2,Geography,Number; SEX AND AGE - Total population,Percent; SEX AND AGE - Total population,Number; SEX AND AGE - Male population,Percent; SEX AND AGE - Male population,Number; SEX AND AGE - Female population,Percent; SEX AND AGE - Female population,Number; RACE - Total population,Percent; RACE - Total population,Number; RACE - Total population - One Race,Percent; RACE - Total population - One Race,Number; RACE - Total population - One Race - White,Percent; RACE - Total population - One Race - White
8600000US11742,11742,ZCTA5 11742,13261,100.0,6407,48.3,6854,51.7,13261,100.0,13089,98.7,11955,90.2
8600000US11743,11743,ZCTA5 11743,42230,100.0,20668,48.9,21562,51.1,42230,100.0,41495,98.3,36237,85.8
8600000US11746,11746,ZCTA5 11746,67094,100.0,33809,50.4,33285,49.6,67094,100.0,64865,96.7,48978,73.0
8600000US11747,11747,ZCTA5 11747,19803,100.0,9405,47.5,10398,52.5,19803,100.0,19468,98.3,17157,86.6
8600000US11749,11749,ZCTA5 11749,3345,100.0,1568,46.9,1777,53.1,3345,100.0,3218,96.2,2100,62.8
8600000US11751,11751,ZCTA5 11751,14961,100.0,7288,48.7,7673,51.3,14961,100.0,14661,98.0,13456,89.9
8600000US11752,11752,ZCTA5 11752,9531,100.0,4740,49.7,4791,50.3,9531,100.0,9385,98.5,8715,91.4
8600000US11753,11753,ZCTA5 11753,12014,100.0,5852,48.7,6162,51.3,12014,100.0,11880,98.9,8606,71.6
8600000US11754,11754,ZCTA5 11754,18958,100.0,9209,48.6,9749,51.4,18958,100.0,18723,98.8,17879,94.3
8600000US11755,11755,ZCTA5 11755,12387,100.0,6155,49.7,6232,50.3,12387,100.0,12218,98.6,10945,88.4
8600000US11756,11756,ZCTA5 11756,42791,100.0,20867,48.8,21924,51.2,42791,100.0,41902,97.9,37626,87.9
8600000US11757,11757,ZCTA5 11757,45700,100.0,22352,48.9,23348,51.1,45700,100.0,44813,98.1,40983,89.7
8600000US11758,11758,ZCTA5 11758,53804,100.0,26056,48.4,27748,51.6,53804,100.0,53098,98.7,48802,90.7
8600000US11762,11762,ZCTA5 11762,22360,100.0,10900,48.7,11460,51.3,22360,100.0,22178,99.2,21552,96.4
8600000US11763,11763,ZCTA5 11763,28506,100.0,14011,49.2,14495,50.8,28506,100.0,27776,97.4,22593,79.3
8600000US11764,11764,ZCTA5 11764,13200,100.0,6554,49.7,6646,50.3,13200,100.0,13018,98.6,12323,93.4
8600000US11765,11765,ZCTA5 11765,737,100.0,351,47.6,386,52.4,737,100.0,724,98.2,637,86.4
8600000US11766,11766,ZCTA5 11766,12635,100.0,6164,48.8,6471,51.2,12635,100.0,12471,98.7,11643,92.1
8600000US11767,11767,ZCTA5 11767,14530,100.0,7075,48.7,7455,51.3,14530,100.0,14368,98.9,13309,91.6
8600000US11768,11768,ZCTA5 11768,21902,100.0,10863,49.6,11039,50.4,21902,100.0,21674,99.0,20966,95.7
8600000US11769,11769,ZCTA5 11769,9506,100.0,4518,47.5,4988,52.5,9506,100.0,9442,99.3,9177,96.5
8600000US11770,11770,ZCTA5 11770,137,100.0,75,54.7,62,45.3,137,100.0,137,100.0,136,99.3
8600000US11771,11771,ZCTA5 11771,10007,100.0,4890,48.9,5117,51.1,10007,100.0,9774,97.7,8717,87.1
8600000US11772,11772,ZCTA5 11772,44837,100.0,22049,49.2,22788,50.8,44837,100.0,43387,96.8,36078,80.5
8600000US11776,11776,ZCTA5 11776,24235,100.0,11729,48.4,12506,51.6,24235,100.0,23778,98.1,21025,86.8
8600000US11777,11777,ZCTA5 11777,8968,100.0,4427,49.4,4541,50.6,8968,100.0,8842,98.6,8004,89.3
8600000US11778,11778,ZCTA5 11778,12709,100.0,6305,49.6,6404,50.4,12709,100.0,12552,98.8,11920,93.8
8600000US11779,11779,ZCTA5 11779,38421,100.0,18870,49.1,19551,50.9,38421,100.0,37724,98.2,34190,89.0
8600000US11780,11780,ZCTA5 11780,15524,100.0,7479,48.2,8045,51.8,15524,100.0,15347,98.9,14688,94.6
8600000US11782,11782,ZCTA5 11782,15814,100.0,7537,47.7,8277,52.3,15814,100.0,15649,99.0,15079,95.4
8600000US11783,11783,ZCTA5 11783,21288,100.0,10326,48.5,10962,51.5,21288,100.0,21068,99.0,20370,95.7
8600000US11784,11784,ZCTA5 11784,24655,100.0,12194,49.5,12461,50.5,24655,100.0,24088,97.7,21244,86.2
8600000US11786,11786,ZCTA5 11786,6344,100.0,3182,50.2,3162,49.8,6344,100.0,6276,98.9,5986,94.4
8600000US11787,11787,ZCTA5 11787,35772,100.0,17375,48.6,18397,51.4,35772,100.0,35342,98.8,33566,93.8
8600000US11788,11788,ZCTA5 11788,16821,100.0,8296,49.3,8525,50.7,16821,100.0,16606,98.7,14786,87.9
8600000US11789,11789,ZCTA5 11789,7895,100.0,3885,49.2,4010,50.8,7895,100.0,7751,98.2,7446,94.3
8600000US11790,11790,ZCTA5 11790,18511,100.0,9079,49.0,9432,51.0,18511,100.0,18240,98.5,15032,81.2
8600000US11791,11791,ZCTA5 11791,25076,100.0,12367,49.3,12709,50.7,25076,100.0,24697,98.5,18916,75.4
8600000US11792,11792,ZCTA5 11792,8523,100.0,4281,50.2,4242,49.8,8523,100.0,8393,98.5,8080,94.8
8600000US11793,11793,ZCTA5 11793,32298,100.0,15553,48.2,16745,51.8,32298,100.0,31936,98.9,30598,94.7
8600000US11794,11794,ZCTA5 11794,3165,100.0,1642,51.9,1523,48.1,3165,100.0,3101,98.0,1769,55.9
8600000US11795,11795,ZCTA5 11795,26030,100.0,12749,49.0,13281,51.0,26030,100.0,25749,98.9,25066,96.3
8600000US11796,11796,ZCTA5 11796,4056,100.0,1898,46.8,2158,53.2,4056,100.0,4025,99.2,3920,96.6
8600000US11797,11797,ZCTA5 11797,9041,100.0,4218,46.7,4823,53.3,9041,100.0,8951,99.0,7863,87.0
8600000US11798,11798,ZCTA5 11798,15347,100.0,7503,48.9,7844,51.1,15347,100.0,14704,95.8,2858,18.6
8600000US11801,11801,ZCTA5 11801,39553,100.0,19431,49.1,20122,50.9,39553,100.0,38504,97.3,28230,71.4
8600000US11803,11803,ZCTA5 11803,28127,100.0,13594,48.3,14533,51.7,28127,100.0,27674,98.4,24361,86.6
8600000US11804,11804,ZCTA5 11804,5010,100.0,2409,48.1,2601,51.9,5010,100.0,4956,98.9,4602,91.9
8600000US11901,11901,ZCTA5 11901,27172,100.0,14118,52.0,13054,48.0,27172,100.0,26356,97.0,19057,70.1
8600000US11930,11930,ZCTA5 11930,1343,100.0,687,51.2,656,48.8,1343,100.0,1331,99.1,1246,92.8
8600000US11931,11931,ZCTA5 11931,151,100.0,79,52.3,72,47.7,151,100.0,146,96.7,140,92.7
8600000US11932,11932,ZCTA5 11932,1398,100.0,703,50.3,695,49.7,1398,100.0,1386,99.1,1020,73.0
8600000US11933,11933,ZCTA5 11933,6844,100.0,3355,49.0,3489,51.0,6844,100.0,6750,98.6,6109,89.3
8600000US11934,11934,ZCTA5 11934,7263,100.0,3641,50.1,3622,49.9,7263,100.0,7096,97.7,6522,89.8
8600000US11935,11935,ZCTA5 11935,3304,100.0,1665,50.4,1639,49.6,3304,100.0,3282,99.3,3128,94.7
8600000US11937,11937,ZCTA5 11937,15398,100.0,7775,50.5,7623,49.5,15398,100.0,15162,98.5,12816,83.2
8600000US11939,11939,ZCTA5 11939,926,100.0,468,50.5,458,49.5,926,100.0,908,98.1,882,95.2
8600000US11940,11940,ZCTA5 11940,5210,100.0,2582,49.6,2628,50.4,5210,100.0,5125,98.4,4919,94.4
8600000US11941,11941,ZCTA5 11941,1986,100.0,981,49.4,1005,50.6,1986,100.0,1964,98.9,1891,95.2
8600000US11942,11942,ZCTA5 11942,4603,100.0,2256,49.0,2347,51.0,4603,100.0,4555,99.0,4294,93.3
8600000US11944,11944,ZCTA5 11944,4299,100.0,2054,47.8,2245,52.2,4299,100.0,4198,97.7,3170,73.7
8600000US11946,11946,ZCTA5 11946,14068,100.0,7246,51.5,6822,48.5,14068,100.0,13827,98.3,11826,84.1
8600000US11947,11947,ZCTA5 11947,416,100.0,216,51.9,200,48.1,416,100.0,413,99.3,387,93.0
8600000US11948,11948,ZCTA5 11948,1123,100.0,581,51.7,542,48.3,1123,100.0,1105,98.4,1053,93.8
8600000US11949,11949,ZCTA5 11949,14573,100.0,7225,49.6,7348,50.4,14573,100.0,14375,98.6,13671,93.8
8600000US11950,11950,ZCTA5 11950,16268,100.0,8124,49.9,8144,50.1,16268,100.0,15485,95.2,12214,75.1
8600000US11951,11951,ZCTA5 11951,13680,100.0,6791,49.6,6889,50.4,13680,100.0,13126,96.0,10943,80.0
8600000US11952,11952,ZCTA5 11952,4637,100.0,2296,49.5,2341,50.5,4637,100.0,4563,98.4,4318,93.1
8600000US11953,11953,ZCTA5 11953,13553,100.0,6552,48.3,7001,51.7,13553,100.0,13182,97.3,10492,77.4
8600000US11954,11954,ZCTA5 11954,3326,100.0,1661,49.9,1665,50.1,3326,100.0,3282,98.7,3003,90.3
8600000US11955,11955,ZCTA5 11955,3285,100.0,1598,48.6,1687,51.4,3285,100.0,3226,98.2,2930,89.2
8600000US11956,11956,ZCTA5 11956,349,100.0,160,45.8,189,54.2,349,100.0,348,99.7,342,98.0
8600000US11957,11957,ZCTA5 11957,743,100.0,351,47.2,392,52.8,743,100.0,732,98.5,714,96.1
8600000US11958,11958,ZCTA5 11958,635,100.0,342,53.9,293,46.1,635,100.0,632,99.5,561,88.3
8600000US11959,11959,ZCTA5 11959,939,100.0,450,47.9,489,52.1,939,100.0,909,96.8,863,91.9
8600000US11960,11960,ZCTA5 11960,1084,100.0,529,48.8,555,51.2,1084,100.0,1058,97.6,1041,96.0
8600000US11961,11961,ZCTA5 11961,12834,100.0,5886,45.9,6948,54.1,12834,100.0,12663,98.7,11631,90.6
8600000US11962,11962,ZCTA5 11962,494,100.0,244,49.4,250,50.6,494,100.0,486,98.4,458,92.7
8600000US11963,11963,ZCTA5 11963,6622,100.0,3164,47.8,3458,52.2,6622,100.0,6550,98.9,6068,91.6
8600000US11964,11964,ZCTA5 11964,1858,100.0,929,50.0,929,50.0,1858,100.0,1828,98.4,1747,94.0
8600000US11965,11965,ZCTA5 11965,534,100.0,250,46.8,284,53.2,534,100.0,523,97.9,511,95.7
8600000US11967,11967,ZCTA5 11967,26583,100.0,13256,49.9,13327,50.1,26583,100.0,25730,96.8,21787,82.0
8600000US11968,11968,ZCTA5 11968,11593,100.0,5804,50.1,5789,49.9,11593,100.0,11310,97.6,9562,82.5
8600000US11970,11970,ZCTA5 11970,522,100.0,237,45.4,285,54.6,522,100.0,519,99.4,511,97.9
8600000US11971,11971,ZCTA5 11971,5818,100.0,2828,48.6,2990,51.4,5818,100.0,5747,98.8,5471,94.0
8600000US11972,11972,ZCTA5 11972,1321,100.0,646,48.9,675,51.1,1321,100.0,1313,99.4,1186,89.8
8600000US11973,11973,ZCTA5 11973,9,100.0,9,100.0,0,0.0,9,100.0,9,100.0,0,0.0
8600000US11975,11975,ZCTA5 11975,408,100.0,226,55.4,182,44.6,408,100.0,401,98.3,380,93.1
8600000US11976,11976,ZCTA5 11976,1565,100.0,785,50.2,780,49.8,1565,100.0,1538,98.3,1467,93.7
8600000US11977,11977,ZCTA5 11977,2467,100.0,1204,48.8,1263,51.2,2467,100.0,2416,97.9,2240,90.8
8600000US11978,11978,ZCTA5 11978,3255,100.0,1704,52.4,1551,47.6,3255,100.0,3189,98.0,2665,81.9
8600000US11980,11980,ZCTA5 11980,4990,100.0,2739,54.9,2251,45.1,4990,100.0,4939,99.0,4371,87.6
8600000US12007,12007,ZCTA5 12007,60,100.0,35,58.3,25,41.7,60,100.0,60,100.0,58,96.7
8600000US12008,12008,ZCTA5 12008,497,100.0,253,50.9,244,49.1,497,100.0,493,99.2,490,98.6
8600000US12009,12009,ZCTA5 12009,7164,100.0,3570,49.8,3594,50.2,7164,100.0,7059,98.5,6798,94.9
8600000US12010,12010,ZCTA5 12010,28937,100.0,13889,48.0,15048,52.0,28937,100.0,28179,97.4,24930,86.2
8600000US12015,12015,ZCTA5 12015,3010,100.0,1460,48.5,1550,51.5,3010,100.0,2979,99.0,2870,95.3
8600000US12017,12017,ZCTA5 12017,435,100.0,224,51.5,211,48.5,435,100.0,428,98.4,416,95.6
8600000US12018,12018,ZCTA5 12018,7930,100.0,3958,49.9,3972,50.1,7930,100.0,7836,98.8,7757,97.8
8600000US12019,12019,ZCTA5 12019,14740,100.0,7329,49.7,7411,50.3,14740,100.0,14580,98.9,14169,96.1
8600000US12020,12020,ZCTA5 12020,31192,100.0,15449,49.5,15743,50.5,31192,100.0,30616,98.2,29760,95.4
8600000US12022,12022,ZCTA5 12022,929,100.0,445,47.9,484,52.1,929,100.0,909,97.8,902,97.1
8600000US12023,12023,ZCTA5 12023,2196,100.0,1119,51.0,1077,49.0,2196,100.0,2174,99.0,2151,98.0
8600000US12024,12024,ZCTA5 12024,31,100.0,15,48.4,16,51.6,31,100.0,31,100.0,30,96.8
8600000US12025,12025,ZCTA5 12025,5505,100.0,2725,49.5,2780,50.5,5505,100.0,5449,99.0,5357,97.3
8600000US12027,12027,ZCTA5 12027,3882,100.0,1854,47.8,2028,52.2,3882,100.0,3861,99.5,3803,98.0
8600000US12028,12028,ZCTA5 12028,1172,100.0,594,50.7,578,49.3,1172,100.0,1163,99.2,1139,97.2
8600000US12029,12029,ZCTA5 12029,1113,100.0,608,54.6,505,45.4,1113,100.0,1097,98.6,1018,91.5
8600000US12031,12031,ZCTA5 12031,175,100.0,91,52.0,84,48.0,175,100.0,173,98.9,171,97.7
8600000US12032,12032,ZCTA5 12032,836,100.0,450,53.8,386,46.2,836,100.0,822,98.3,819,98.0
8600000US12033,12033,ZCTA5 12033,7851,100.0,3810,48.5,4041,51.5,7851,100.0,7760,98.8,7596,96.8
8600000US12035,12035,ZCTA5 12035,802,100.0,406,50.6,396,49.4,802,100.0,797,99.4,784,97.8
8600000US12036,12036,ZCTA5 12036,228,100.0,116,50.9,112,49.1,228,100.0,224,98.2,222,97.4
8600000US12037,12037,ZCTA5 12037,4015,100.0,1974,49.2,2041,50.8,4015,100.0,3910,97.4,3699,92.1
8600000US12040,12040,ZCTA5 12040,113,100.0,58,51.3,55,48.7,113,100.0,113,100.0,108,95.6
8600000US12041,12041,ZCTA5 12041,481,100.0,256,53.2,225,46.8,481,100.0,473,98.3,470,97.7
8600000US12042,12042,ZCTA5 12042,271,100.0,141,52.0,130,48.0,271,100.0,265,97.8,260,95.9
8600000US12043,12043,ZCTA5 12043,8509,100.0,4176,49.1,4333,50.9,8509,100.0,8367,98.3,7924,93.1
8600000US12045,12045,ZCTA5 12045,584,100.0,288,49.3,296,50.7,584,100.0,557,95.4,537,92.0
8600000US12046,12046,ZCTA5 12046,817,100.0,404,49.4,413,50.6,817,100.0,809,99.0,795,97.3
8600000US12047,12047,ZCTA5 12047,19664,100.0,9360,47.6,10304,52.4,19664,100.0,19116,97.2,17662,89.8
8600000US12051,12051,ZCTA5 12051,7070,100.0,4832,68.3,2238,31.7,7070,100.0,6998,99.0,4954,70.1
8600000US12052,12052,ZCTA5 12052,1568,100.0,806,51.4,762,48.6,1568,100.0,1551,98.9,1524,97.2
8600000US12053,12053,ZCTA5 12053,4587,100.0,2326,50.7,2261,49.3,4587,100.0,4533,98.8,4485,97.8
8600000US12054,12054,ZCTA5 12054,16918,100.0,8073,47.7,8845,52.3,16918,100.0,16637,98.3,15807,93.4
8600000US12056,12056,ZCTA5 12056,2310,100.0,1136,49.2,1174,50.8,2310,100.0,2295,99.4,2244,97.1
8600000US12057,12057,ZCTA5 12057,1835,100.0,915,49.9,920,50.1,1835,100.0,1819,99.1,1780,97.0
8600000US12058,12058,ZCTA5 12058,1445,100.0,746,51.6,699,48.4,1445,100.0,1422,98.4,1398,96.7
8600000US12059,12059,ZCTA5 12059,1632,100.0,838,51.3,794,48.7,1632,100.0,1617,99.1,1604,98.3
8600000US12060,12060,ZCTA5 12060,1507,100.0,761,50.5,746,49.5,1507,100.0,1498,99.4,1462,97.0
8600000US12061,12061,ZCTA5 12061,9050,100.0,4302,47.5,4748,52.5,9050,100.0,8914,98.5,8343,92.2
8600000US12062,12062,ZCTA5 12062,1776,100.0,920,51.8,856,48.2,1776,100.0,1759,99.0,1684,94.8
8600000US12063,12063,ZCTA5 12063,444,100.0,214,48.2,230,51.8,444,100.0,434,97.7,416,93.7
8600000US12064,12064,ZCTA5 12064,563,100.0,309,54.9,254,45.1,563,100.0,555,98.6,532,94.5
8600000US12065,12065,ZCTA5 12065,41776,100.0,20318,48.6,21458,51.4,41776,100.0,40928,98.0,37712,90.3
8600000US12066,12066,ZCTA5 12066,2143,100.0,1073,50.1,1070,49.9,2143,100.0,2102,98.1,2068,96.5
8600000US12067,12067,ZCTA5 12067,1506,100.0,755,50.1,751,49.9,1506,100.0,1484,98.5,1443,95.8
8600000US12068,12068,ZCTA5 12068,3201,100.0,1598,49.9,1603,50.1,3201,100.0,3180,99.3,3135,97.9
8600000US12069,12069,ZCTA5 12069,256,100.0,135,52.7,121,47.3,256,100.0,245,95.7,238,93.0
8600000US12070,12070,ZCTA5 12070,1410,100.0,694,49.2,716,50.8,1410,100.0,1399,99.2,1364,96.7
8600000US12071,12071,ZCTA5 12071,270,100.0,138,51.1,132,48.9,270,100.0,265,98.1,262,97.0
8600000US12072,12072,ZCTA5 12072,2890,100.0,1478,51.1,1412,48.9,2890,100.0,2865,99.1,2752,95.2
8600000US12074,12074,ZCTA5 12074,2963,100.0,1529,51.6,1434,48.4,2963,100.0,2939,99.2,2900,97.9
8600000US12075,12075,ZCTA5 12075,3418,100.0,1715,50.2,1703,49.8,3418,100.0,3377,98.8,3280,96.0
8600000US12076,12076,ZCTA5 12076,1500,100.0,749,49.9,751,50.1,1500,100.0,1477,98.5,1453,96.9
8600000US12077,12077,ZCTA5 12077,6246,100.0,3050,48.8,3196,51.2,6246,100.0,6164,98.7,5549,88.8
8600000US12078,12078,ZCTA5 12078,23773,100.0,11543,48.6,12230,51.4,23773,100.0,23364,98.3,22553,94.9
8600000US12083,12083,ZCTA5 12083,3795,100.0,1848,48.7,1947,51.3,3795,100.0,3737,98.5,3661,96.5
8600000US12084,12084,ZCTA5 12084,4271,100.0,2042,47.8,2229,52.2,4271,100.0,4181,97.9,3009,70.5
8600000US12085,12085,ZCTA5 12085,479,100.0,178,37.2,301,62.8,479,100.0,461,96.2,395,82.5
8600000US12086,12086,ZCTA5 12086,1865,100.0,935,50.1,930,49.9,1865,100.0,1849,99.1,1803,96.7
8600000US12087,12087,ZCTA5 12087,1073,100.0,551,51.4,522,48.6,1073,100.0,1065,99.3,1038,96.7
8600000US12089,12089,ZCTA5 12089,69,100.0,34,49.3,35,50.7,69,100.0,69,100.0,69,100.0
8600000US12090,12090,ZCTA5 12090,6262,100.0,2977,47.5,3285,52.5,6262,100.0,6175,98.6,6071,96.9
8600000US12092,12092,ZCTA5 12092,1304,100.0,642,49.2,662,50.8,1304,100.0,1289,98.8,1259,96.5
8600000US12093,12093,ZCTA5 12093,1666,100.0,857,51.4,809,48.6,1666,100.0,1645,98.7,1618,97.1
8600000US12094,12094,ZCTA5 12094,2268,100.0,1136,50.1,1132,49.9,2268,100.0,2233,98.5,2209,97.4
8600000US12095,12095,ZCTA5 12095,12606,100.0,6249,49.6,6357,50.4,12606,100.0,12437,98.7,11699,92.8
8600000US12106,12106,ZCTA5 12106,2193,100.0,1058,48.2,1135,51.8,2193,100.0,2164,98.7,2123,96.8
8600000US12108,12108,ZCTA5 12108,416,100.0,211,50.7,205,49.3,416,100.0,412,99.0,410,98.6
8600000US12110,12110,ZCTA5 12110,21908,100.0,10630,48.5,11278,51.5,21908,100.0,21500,98.1,18458,84.3
8600000US12115,12115,ZCTA5 12115,189,100.0,90,47.6,99,52.4,189,100.0,186,98.4,184,97.4
8600000US12116,12116,ZCTA5 12116,1920,100.0,942,49.1,978,50.9,1920,100.0,1897,98.8,1876,97.7
8600000US12117,12117,ZCTA5 12117,3256,100.0,1649,50.6,1607,49.4,3256,100.0,3226,99.1,3188,97.9
8600000US12118,12118,ZCTA5 12118,13897,100.0,6703,48.2,7194,51.8,13897,100.0,13699,98.6,13351,96.1
8600000US12120,12120,ZCTA5 12120,613,100.0,312,50.9,301,49.1,613,100.0,609,99.3,600,97.9
8600000US12121,12121,ZCTA5 12121,1916,100.0,945,49.3,971,50.7,1916,100.0,1911,99.7,1868,97.5
8600000US12122,12122,ZCTA5 12122,4582,100.0,2286,49.9,2296,50.1,4582,100.0,4513,98.5,4439,96.9
8600000US12123,12123,ZCTA5 12123,5124,100.0,2580,50.4,2544,49.6,5124,100.0,5039,98.3,4943,96.5
8600000US12124,12124,ZCTA5 12124,606,100.0,301,49.7,305,50.3,606,100.0,599,98.8,583,96.2
8600000US12125,12125,ZCTA5 12125,1373,100.0,709,51.6,664,48.4,1373,100.0,1356,98.8,1316,95.8
8600000US12130,12130,ZCTA5 12130,987,100.0,499,50.6,488,49.4,987,100.0,966,97.9,948,96.0
8600000US12131,12131,ZCTA5 12131,115,100.0,62,53.9,53,46.1,115,100.0,111,96.5,111,96.5
8600000US12132,12132,ZCTA5 12132,338,100.0,158,46.7,180,53.3,338,100.0,338,100.0,322,95.3
8600000US12134,12134,ZCTA5 12134,3516,100.0,1762,50.1,1754,49.9,3516,100.0,3472,98.7,3428,97.5
8600000US12136,12136,ZCTA5 12136,804,100.0,402,50.0,402,50.0,804,100.0,795,98.9,782,97.3
8600000US12137,12137,ZCTA5 12137,1679,100.0,834,49.7,845,50.3,1679,100.0,1656,98.6,1624,96.7
8600000US12138,12138,ZCTA5 12138,3168,100.0,1612,50.9,1556,49.1,3168,100.0,3118,98.4,3085,97.4
8600000US12139,12139,ZCTA5 12139,295,100.0,143,48.5,152,51.5,295,100.0,294,99.7,290,98.3
8600000US12140,12140,ZCTA5 12140,1702,100.0,813,47.8,889,52.2,1702,100.0,1684,98.9,1657,97.4
8600000US12143,12143,ZCTA5 12143,5137,100.0,2562,49.9,2575,50.1,5137,100.0,5041,98.1,4751,92.5
8600000US12144,12144,ZCTA5 12144,20555,100.0,9869,48.0,10686,52.0,20555,100.0,19955,97.1,17762,86.4
8600000US12147,12147,ZCTA5 12147,499,100.0,250,50.1,249,49.9,499,100.0,497,99.6,490,98.2
8600000US12148,12148,ZCTA5 12148,4569,100.0,2204,48.2,2365,51.8,4569,100.0,4486,98.2,4141,90.6
8600000US12149,12149,ZCTA5 12149,2474,100.0,1200,48.5,1274,51.5,2474,100.0,2438,98.5,2397,96.9
8600000US12150,12150,ZCTA5 12150,914,100.0,436,47.7,478,52.3,914,100.0,902,98.7,883,96.6
8600000US12151,12151,ZCTA5 12151,708,100.0,336,47.5,372,52.5,708,100.0,696,98.3,667,94.2
8600000US12153,12153,ZCTA5 12153,814,100.0,407,50.0,407,50.0,814,100.0,803,98.6,793,97.4
8600000US12154,12154,ZCTA5 12154,2818,100.0,1450,51.5,1368,48.5,2818,100.0,2793,99.1,2761,98.0
8600000US12155,12155,ZCTA5 12155,1977,100.0,974,49.3,1003,50.7,1977,100.0,1938,98.0,1907,96.5
8600000US12156,12156,ZCTA5 12156,848,100.0,431,50.8,417,49.2,848,100.0,817,96.3,812,95.8
8600000US12157,12157,ZCTA5 12157,4061,100.0,1976,48.7,2085,51.3,4061,100.0,4025,99.1,3981,98.0
8600000US12158,12158,ZCTA5 12158,6309,100.0,3127,49.6,3182,50.4,6309,100.0,6163,97.7,5785,91.7
8600000US12159,12159,ZCTA5 12159,7896,100.0,3721,47.1,4175,52.9,7896,100.0,7780,98.5,7039,89.1
8600000US12160,12160,ZCTA5 12160,944,100.0,483,51.2,461,48.8,944,100.0,929,98.4,918,97.2
8600000US12161,12161,ZCTA5 12161,160,100.0,81,50.6,79,49.4,160,100.0,160,100.0,156,97.5
8600000US12164,12164,ZCTA5 12164,365,100.0,177,48.5,188,51.5,365,100.0,365,100.0,351,96.2
8600000US12165,12165,ZCTA5 12165,175,100.0,92,52.6,83,47.4,175,100.0,175,100.0,171,97.7
8600000US12166,12166,ZCTA5 12166,1363,100.0,705,51.7,658,48.3,1363,100.0,1346,98.8,1325,97.2
8600000US12167,12167,ZCTA5 12167,2438,100.0,1151,47.2,1287,52.8,2438,100.0,2400,98.4,2358,96.7
8600000US12168,12168,ZCTA5 12168,1952,100.0,974,49.9,978,50.1,1952,100.0,1928,98.8,1874,96.0
8600000US12169,12169,ZCTA5 12169,306,100.0,162,52.9,144,47.1,306,100.0,299,97.7,296,96.7
8600000US12170,12170,ZCTA5 12170,4945,100.0,2483,50.2,2462,49.8,4945,100.0,4870,98.5,4788,96.8
8600000US12172,12172,ZCTA5 12172,405,100.0,213,52.6,192,47.4,405,100.0,385,95.1,359,88.6
8600000US12173,12173,ZCTA5 12173,1753,100.0,913,52.1,840,47.9,1753,100.0,1733,98.9,1664,94.9
8600000US12174,12174,ZCTA5 12174,345,100.0,172,49.9,173,50.1,345,100.0,340,98.6,337,97.7
8600000US12175,12175,ZCTA5 12175,797,100.0,484,60.7,313,39.3,797,100.0,794,99.6,709,89.0
8600000US12176,12176,ZCTA5 12176,198,100.0,103,52.0,95,48.0,198,100.0,195,98.5,185,93.4
8600000US12177,12177,ZCTA5 12177,518,100.0,256,49.4,262,50.6,518,100.0,506,97.7,493,95.2
8600000US12180,12180,ZCTA5 12180,53606,100.0,27035,50.4,26571,49.6,53606,100.0,51801,96.6,41394,77.2
8600000US12182,12182,ZCTA5 12182,14733,100.0,7113,48.3,7620,51.7,14733,100.0,14224,96.5,12452,84.5
8600000US12183,12183,ZCTA5 12183,2620,100.0,1239,47.3,1381,52.7,2620,100.0,2546,97.2,2336,89.2
8600000US12184,12184,ZCTA5 12184,7148,100.0,3539,49.5,3609,50.5,7148,100.0,7070,98.9,6816,95.4
8600000US12185,12185,ZCTA5 12185,2037,100.0,1015,49.8,1022,50.2,2037,100.0,2020,99.2,1978,97.1
8600000US12186,12186,ZCTA5 12186,6277,100.0,3047,48.5,3230,51.5,6277,100.0,6208,98.9,6043,96.3
8600000US12187,12187,ZCTA5 12187,697,100.0,362,51.9,335,48.1,697,100.0,695,99.7,680,97.6
8600000US12188,12188,ZCTA5 12188,10980,100.0,5404,49.2,5576,50.8,10980,100.0,10763,98.0,10374,94.5
8600000US12189,12189,ZCTA5 12189,17568,100.0,8448,48.1,9120,51.9,17568,100.0,17107,97.4,14597,83.1
8600000US12190,12190,ZCTA5 12190,674,100.0,340,50.4,334,49.6,674,100.0,664,98.5,645,95.7
8600000US12192,12192,ZCTA5 12192,1722,100.0,843,49.0,879,51.0,1722,100.0,1701,98.8,1663,96.6
8600000US12193,12193,ZCTA5 12193,2016,100.0,1030,51.1,986,48.9,2016,100.0,1993,98.9,1982,98.3
8600000US12194,12194,ZCTA5 12194,207,100.0,103,49.8,104,50.2,207,100.0,206,99.5,204,98.6
8600000US12195,12195,ZCTA5 12195,154,100.0,76,49.4,78,50.6,154,100.0,152,98.7,149,96.8
8600000US12196,12196,ZCTA5 12196,3031,100.0,1485,49.0,1546,51.0,3031,100.0,2989,98.6,2937,96.9
8600000US12197,12197,ZCTA5 12197,2233,100.0,1091,48.9,1142,51.1,2233,100.0,2190,98.1,2146,96.1
8600000US12198,12198,ZCTA5 12198,7903,100.0,3870,49.0,4033,51.0,7903,100.0,7793,98.6,7588,96.0
8600000US12202,12202,ZCTA5 12202,9628,100.0,4552,47.3,5076,52.7,9628,100.0,9128,94.8,2761,28.7
